sid,stream,name,mob_no,email,gender,x_perc,xii_perc,cet_perc,physics_xii,chem_xii,maths_xii,jee_perc,father_name,father_occupation,mother_name,mother_occupation,parent_income,pincode,year,sector,quota,latitude,longitude,hmap
20161100070,COMPS,Darren Murray,8999282640,darrenmurray@gmail.com,M,87.18,98.88,57.76,63.3,82.88,58.21,61.14,Philip Gray,"Engineer, agricultural",Kelly Jones,"Education officer, environmental",1202776,400071,2016,information technology,non-minority,19.0521,72.9007,0.1
20161100071,IT,Richard Dunn,9987717803,richarddunn@gmail.com,F,56.88,84.16,30.7,50.56,59.5,72.31,45.49,William Mathis,"Engineer, production",Kiara Yang,"Therapist, art",386939,400016,2016,trade transport and hotels,non-minority,19.0389,72.8421,0.1
20161100072,IT,Michael Carlson,9867148466,michaelcarlson@yahoo.com,M,58.51,94.54,84.33,89.29,80.63,93.27,11.24,Paul Wilson,"Research officer, trade union",Megan Sosa,Police officer,1159272,400004,2016,manufacturing,non-minority,18.958,72.8214,0.1
20161100073,COMPS,Joseph Freeman,9665220096,josephfreeman@gmail.com,M,37.57,98.14,17.93,78.4,92.53,91.89,81.72,Jeffrey Crane,"Engineer, control and instrumentation",Cheryl Higgins,Surgeon,323924,400057,2016,information technology,non-minority,19.1007,72.8485,0.1
20161100074,EXTC,Phillip Trevino,9892924228,philliptrevino@hotmail.com,M,85.7,53.82,99.22,80.84,50.95,73.85,16.19,Mike Robertson,Horticultural therapist,Amanda Holt,Holiday representative,1018823,400006,2016,communications,minority,18.9541,72.8004,0.1
20161100075,MECH,Kyle Gonzalez,8451060454,kylegonzalez@gmail.com,M,47.73,68.08,34.17,77.32,72.42,95.2,41.75,Eric Wright,Television production assistant,Sabrina Allen,Cartographer,623125,400009,2016,information technology,minority,18.9583,72.8389,0.1
20161100076,EXTC,Michelle Scott,9867593021,michellescott@gmail.com,F,90.3,69.69,81.84,79.66,52.56,69.7,54.41,Benjamin Sherman,Clinical molecular geneticist,Kelly Benitez,Counsellor,1370885,400005,2016,manufacturing,minority,18.9104,72.8198,0.1
20161100077,EXTC,Robert Jackson,9892199449,robertjackson@gmail.com,M,42.18,71.98,2.87,64.52,69.28,54.91,24.42,Timothy Cortez,Technical author,Amanda Olson,Physiological scientist,1041410,400036,2016,communications,minority,18.9625,72.805,0.1
20161100078,COMPS,Lisa Thomas,8999359579,lisathomas@gmail.com,M,55.8,96.18,64.09,61.23,51.59,87.2,33.92,Michael Peterson,Make,Sharon Green,Publishing rights manager,710464,400011,2016,manufacturing,non-minority,18.981,72.8268,0.1
20161100079,EXTC,Tyler Ho,7738663197,tylerho@gmail.com,M,83.57,68.25,36.59,66.5,57.31,89.02,24.18,Richard Jackson,"Editor, commissioning",Jasmine Dorsey,"Journalist, magazine",208400,400041,2016,public administrative services,minority,19.0172,72.9398,0.1
20161100080,COMPS,Cody Graham,9665754148,codygraham@yahoo.com,M,55.29,72.58,87.85,51.59,83.8,63.81,63.37,Robert Delgado,"Engineer, energy",Laura Parker,Furniture conservator/restorer,317095,400050,2016,agriculture and forestry,non-minority,19.0552,72.83,0.1
20161100081,IT,Patrick Hogan,9004221014,patrickhogan@gmail.com,M,97.68,91.3,41.1,52.07,52.01,70.12,17.75,Jonathan Bryant,Risk manager,Rebecca Cruz,"Research officer, political party",534078,400096,2016,communications,minority,19.1267,72.8767,0.1
20161100082,IT,Nicholas Garner,9665559657,nicholasgarner@gmail.com,M,37.75,56.92,64.29,79.45,90.1,56.57,59.1,Randy Johnston,Retail merchandiser,Alexis Mccoy,Customer service manager,288647,400042,2016,public administrative services,minority,19.1338,72.9384,0.1
20161100083,EXTC,Michael Gates,9987389215,michaelgates@yahoo.com,F,77.92,57.48,85.33,82.33,88.18,59.3,36.7,Justin Wilson,"Programmer, systems",Diana Hicks,Insurance account manager,1079492,400030,2016,information technology,minority,19.0122,72.8219,0.1
20161100084,MECH,Katherine Delgado,9987438979,katherinedelgado@gmail.com,M,86.51,90.21,12.94,95.27,72.37,67.19,87.77,Jason Shannon,Minerals surveyor,Mary Johnson,"Accountant, chartered public finance",123303,400062,2016,public administrative services,non-minority,19.1593,72.8427,0.1
20161100085,MECH,Amy Osborn,9892749506,amyosborn@gmail.com,F,84.09,92.06,72.64,62.07,82.09,69.04,38.47,James Bernard,Financial risk analyst,Lisa Green,Equities trader,549640,400099,2016,manufacturing,non-minority,19.0929,72.8654,0.1
20161100086,EXTC,Natalie Hanson,9892423809,nataliehanson@gmail.com,M,59.66,64.81,61.7,87.63,61.33,53.47,49.76,Andre Jordan,Network engineer,Rachel Clark,Manufacturing engineer,855684,400056,2016,finance and real estate services,minority,19.1045,72.8395,0.1
20161100087,MECH,Steven Barber,9004619441,stevenbarber@yahoo.com,F,84.26,51.29,85.58,75,57.07,81.38,31.16,Bradley Rodriguez,Environmental education officer,Jessica Gonzales,"Therapist, music",542424,400094,2016,trade transport and hotels,non-minority,19.0359,72.9247,0.1
20161100088,COMPS,Michelle Smith,8999974305,michellesmith@gmail.com,M,73.56,86.43,46.71,61.72,71.7,95.63,38.26,Philip Hobbs,"Research officer, political party",Jessica Peterson,Tourism officer,753078,400016,2016,information technology,minority,19.0389,72.8421,0.1
20161100089,IT,Marissa Campbell,9892342954,marissacampbell@gmail.com,M,87.14,64.55,62.42,83.28,99.05,88.39,71,Clayton West,"Scientist, water quality",Amy Edwards,Health and safety inspector,1038292,400077,2016,communications,non-minority,19.0779,72.9056,0.1
20161100090,COMPS,Gregory Parsons,9967627146,gregoryparsons@hotmail.com,F,51.93,89.99,1.06,99.6,62.97,65.13,26.25,Derrick Ball,Furniture designer,Melissa Barnes,"Surveyor, mining",419254,400025,2016,agriculture and forestry,minority,19.0158,72.8294,0.1
20161100091,EXTC,Timothy Phillips,9004864562,timothyphillips@gmail.com,M,88.04,78.76,40.76,57.47,65.47,92.75,48.2,Logan Johnson,Police officer,Heather Tyler,"Optician, dispensing",1222879,400005,2016,trade transport and hotels,non-minority,18.9104,72.8198,0.1
20161100092,MECH,Ricky Cook,9987733501,rickycook@gmail.com,F,54.77,80.27,89.84,93.94,99.63,90.57,14.99,Joseph Mcintosh,"Psychologist, occupational",Stacy Thomas,Theme park manager,160002,400032,2016,trade transport and hotels,non-minority,18.929,72.8301,0.1
20161100093,EXTC,Jessica Allison,7738316696,jessicaallison@gmail.com,F,97.84,58.08,92.88,83.42,63.55,94.85,23.47,Rodney Burke,"Psychotherapist, dance movement",Leslie Carlson,"Designer, textile",1131937,400023,2016,agriculture and forestry,non-minority,18.9321,72.8323,0.1
20161100094,MECH,Scott Johnson,7738992187,scottjohnson@gmail.com,M,50.26,83,76.85,64.41,78.3,81.86,21.36,Larry Powell,"Scientist, forensic",Emily Park,"Pharmacist, hospital",1106743,400054,2016,finance and real estate services,non-minority,19.082,72.8345,0.1
20161100095,MECH,Carol Hayden,9665654922,carolhayden@yahoo.com,F,64.28,53.17,9.69,94.29,85.93,55.81,12.44,Scott Davidson,Paramedic,Michelle Avila,Food technologist,731196,400019,2016,manufacturing,minority,19.0269,72.8554,0.1
20161100096,IT,Lindsey Palmer,8451024430,lindseypalmer@yahoo.com,M,88.99,61.92,69.83,58.07,55.49,51.05,76.62,Robert Perez,"Conservation officer, nature",Vickie Armstrong,Publishing rights manager,909865,400078,2016,manufacturing,non-minority,19.157,72.9327,0.1
20161100097,EXTC,Johnny Dickerson,9867146925,johnnydickerson@gmail.com,M,49.88,77.73,55.93,51.21,69.22,73.92,12.25,Drew Rodriguez,Mining engineer,Monique Shaffer,"Surveyor, building control",1300104,400099,2016,public administrative services,minority,19.0929,72.8654,0.1
20161100098,MECH,Shannon Klein,9004463671,shannonklein@yahoo.com,M,50.09,76.81,97.31,86.21,76.85,88.49,10.92,Corey Hawkins,Production manager,Faith Allen,Artist,273555,400076,2016,constructions,non-minority,19.1239,72.9094,0.1
20161100099,COMPS,Jennifer Mccoy,9892087993,jennifermccoy@hotmail.com,F,58.96,75.5,63.97,75.8,94.47,84.2,72.76,Lee Sanchez,Special effects artist,Virginia Lopez,Health and safety adviser,1405574,400035,2016,finance and real estate services,minority,18.9417,72.7936,0.1
20161100100,COMPS,Keith Crosby,8450930793,keithcrosby@yahoo.com,F,51.49,88.27,73.3,57.28,70.8,67.57,22.86,Tyler Johnson,Clinical molecular geneticist,Mary Nielsen,Armed forces operational officer,1035663,400089,2016,trade transport and hotels,non-minority,19.0685,72.9003,0.1
20161100101,COMPS,Julie Savage,9867928883,juliesavage@yahoo.com,M,64.95,95.8,71.13,74.41,93.68,73.47,8.2,Jacob Barker,Event organiser,Erin Carlson,Local government officer,851401,400077,2016,constructions,minority,19.0779,72.9056,0.1
20161100102,MECH,Steven Adams,9665695726,stevenadams@gmail.com,M,43.6,92.27,36.38,74.38,86.29,52.26,63.21,John Owens,Legal secretary,Tonya Martin,"Radiographer, therapeutic",573093,400086,2016,trade transport and hotels,minority,19.0893,72.9078,0.1
20161100103,EXTC,Linda Clark,9987839349,lindaclark@gmail.com,F,68.93,72.49,31.34,57.48,97.67,70.55,56.16,Stephen Novak,Colour technologist,Regina Jordan,Magazine features editor,851696,400051,2016,finance and real estate services,minority,19.0596,72.8553,0.1
20161100104,MECH,Thomas Oneill,8451872255,thomasoneill@gmail.com,M,94.11,80.38,90.34,57.27,89.87,79.82,49.81,Jeffrey Anderson,Holiday representative,Stephanie Osborn,Management consultant,600199,400091,2016,constructions,non-minority,19.234,72.8399,0.1
20161100105,COMPS,Charles Wilson,8454992916,charleswilson@yahoo.com,F,97.62,85.51,49.29,65.87,73.52,59.21,32.36,James Gray,Legal executive,Carla Joseph,English as a second language teacher,1110878,400076,2016,manufacturing,non-minority,19.1239,72.9094,0.1
20161100106,COMPS,Jose Barnes,8999542769,josebarnes@gmail.com,F,94.1,71.33,54.49,63.68,84.41,92.42,87.4,Juan Oliver,"Therapist, nutritional",Kim Bradshaw,Careers information officer,339728,400026,2016,constructions,minority,18.9706,72.8095,0.1
20161100107,COMPS,Miguel Diaz,9892978782,migueldiaz@yahoo.com,M,82.82,58.09,3.58,82.74,76.4,67.82,18.9,Gregory Barker,Copy,Tamara Hughes,Aid worker,104891,400070,2016,finance and real estate services,non-minority,19.0741,72.8804,0.1
20161100108,MECH,Jessica Lopez,9004599707,jessicalopez@yahoo.com,F,68.12,54.02,20.91,56.07,69.69,89.15,50.19,Eric Woods,"Engineer, site",Megan Gonzalez,Industrial/product designer,989267,400065,2016,public administrative services,non-minority,19.1556,72.885,0.1
20161100109,EXTC,Brooke White,8999597204,brookewhite@gmail.com,F,78.95,53.85,17.53,81.86,81.02,96.93,89.35,Thomas Hughes,Fast food restaurant manager,Ashley Chambers,"Engineer, water",961263,400081,2016,information technology,minority,19.1661,72.9646,0.1
20161100110,MECH,David Mueller,9867370210,davidmueller@hotmail.com,F,71.91,97.49,50.94,75.98,65.73,56.92,71.07,Matthew Griffin,Administrator,Anna Cook,Hydrogeologist,284433,400049,2016,public administrative services,non-minority,19.1047,72.8268,0.1
20161100111,IT,Jeff Alvarado,8454934837,jeffalvarado@yahoo.com,M,52.48,97.45,93.2,68.95,64.18,91.06,8.84,Robert Russell,Press sub,Julie Long,"Designer, furniture",928401,400028,2016,trade transport and hotels,non-minority,19.0217,72.8375,0.1
20161100112,IT,Sean Ortega,8999663848,seanortega@gmail.com,M,66.16,59.82,81.2,89.31,84.78,86.35,71.55,Jeremiah Perez,"Scientist, research (physical sciences)",Kendra Rodriguez,Visual merchandiser,230651,400008,2016,constructions,non-minority,18.9671,72.8287,0.1
20161100113,IT,Stephen Joseph,9665160478,stephenjoseph@yahoo.com,M,65.35,78.74,76.81,97.42,84.92,87.31,69.94,Alexander Gates,"Engineer, drilling",Nicole Gomez,Actor,974270,400020,2016,public administrative services,minority,18.9351,72.8264,0.1
20161100114,EXTC,Christopher Roberts,9004354400,christopherroberts@gmail.com,M,38.92,69.15,8.59,83.48,85.22,77.25,63.97,Mr. Manuel Gaines,Trading standards officer,Tina Lambert MD,Multimedia programmer,162071,400022,2016,public administrative services,minority,19.0426,72.8638,0.1
20161100115,MECH,Kevin Young,9967312940,kevinyoung@gmail.com,F,35.17,53.42,80.34,99.29,76.16,99.11,41.45,Shane Lang,"Engineer, aeronautical",Michelle Edwards,Clinical research associate,543430,400074,2016,constructions,non-minority,19.029,72.8881,0.1
20161100116,EXTC,David Yu II,9967631018,davidyuii@hotmail.com,F,81.47,63.75,34.43,97.25,77.21,81.31,76.66,Logan Henderson,"Social research officer, government",Elizabeth Jordan,"Psychologist, counselling",747843,400094,2016,manufacturing,minority,19.0359,72.9247,0.1
20161100117,COMPS,David Simpson,8999366538,davidsimpson@gmail.com,M,52.95,66.94,97.92,56.5,70.72,87.68,36.15,Stephen Brown,Radio broadcast assistant,Alyssa Carr,Teaching laboratory technician,343426,400074,2016,public administrative services,minority,19.029,72.8881,0.1
20161100118,EXTC,Carlos Walker,9004849734,carloswalker@gmail.com,F,65.48,56.05,54.94,57.04,69.38,71.05,89.13,William Harper,Financial planner,Leslie Jackson,"Designer, textile",1421404,400059,2016,information technology,minority,19.1119,72.879,0.1
20161100119,COMPS,Matthew Michael,9867651903,matthewmichael@gmail.com,M,35.92,87,59.92,58.41,84.46,74.03,36.69,Nathan Mccoy,Comptroller,Jennifer Cannon,Occupational hygienist,1356770,400029,2016,constructions,non-minority,19.0797,72.8679,0.1
20161100120,MECH,Eric Owen,8999819482,ericowen@hotmail.com,F,85.13,77.09,59.87,90.28,69.54,82.08,20.26,Joseph Stanley,Personal assistant,Barbara Peterson,Armed forces training and education officer,1049642,400089,2016,information technology,non-minority,19.0685,72.9003,0.1
20161100121,COMPS,William Powell,9004062286,williampowell@gmail.com,M,68.15,60.47,81.09,96.77,91.05,78.05,31.22,Jeremy Crawford,Volunteer coordinator,Amy Sanchez,Advertising copywriter,309380,400033,2016,information technology,non-minority,18.9856,72.8442,0.1
20161100122,COMPS,Robert Kelly,7738325331,robertkelly@gmail.com,M,51.89,76.81,22.35,93.42,62.82,99.83,30.8,Nicholas Davis,Chief Strategy Officer,Sierra Rivera,Ship broker,636308,400059,2016,manufacturing,minority,19.1119,72.879,0.1
20161100123,IT,Michael Olson,8999398938,michaelolson@gmail.com,M,57.33,89.67,63.75,51.05,60.32,62.8,10.35,Darius Williams,Cartographer,Dorothy Gates,"Scientist, water quality",129698,400051,2016,agriculture and forestry,non-minority,19.0596,72.8553,0.1
20161100124,COMPS,Thomas Shannon,7738391806,thomasshannon@gmail.com,F,93.97,63.59,8.37,56.24,73.84,98.6,66.73,John White,Health promotion specialist,Tanya Copeland,Early years teacher,1203981,400011,2016,finance and real estate services,minority,18.981,72.8268,0.1
20161100125,IT,Candace Chavez,9665564190,candacechavez@gmail.com,F,80.32,67.91,93.02,52.34,52.21,66.94,41.51,Dalton Norman,"Chemist, analytical",Megan Taylor,"Pharmacist, hospital",691104,400058,2016,finance and real estate services,non-minority,19.1227,72.8302,0.1
20161100126,COMPS,Troy Nelson,9004623203,troynelson@gmail.com,F,49.26,75.47,94.84,77.12,56.79,84.68,86.3,Johnny Holmes Jr.,Dentist,Julie Ryan,Product manager,1068301,400049,2016,constructions,non-minority,19.1047,72.8268,0.1
20161100127,MECH,Robert Cruz,9665655131,robertcruz@yahoo.com,M,73.88,68.01,5.25,77.58,97.48,81.62,11.01,Eric Ayers,"Engineer, building services",Melissa Rogers,"Exhibitions officer, museum/gallery",1461725,400055,2016,information technology,minority,19.0804,72.8469,0.1
20161100128,EXTC,William Burke,9967071019,williamburke@yahoo.com,M,93.92,81.41,98.33,79.62,69.64,61.39,57.31,Nathaniel Garner,"Producer, television/film/video",Jennifer Beck,"Designer, blown glass/stained glass",862692,400025,2016,manufacturing,non-minority,19.0158,72.8294,0.1
20161100129,EXTC,Philip Daniels,9004634327,philipdaniels@gmail.com,F,54.19,89.53,51.31,87.39,70.28,54.89,41.2,Michael Drake,Chartered certified accountant,Jacqueline Vargas,Location manager,1396715,400101,2016,agriculture and forestry,non-minority,19.2059,72.8661,0.1
20161100130,COMPS,Paul Johnson,8452021377,pauljohnson@gmail.com,M,81.81,54.16,87.95,73.94,92.73,83.56,73.99,Lawrence Jones,Wellsite geologist,Lisa Myers,"Scientist, water quality",818589,400087,2016,manufacturing,non-minority,19.1391,72.8956,0.1
20161100131,EXTC,Elizabeth Moreno,9867123677,elizabethmoreno@gmail.com,M,42.54,82.92,23.67,57.22,56.99,98.27,45.1,Joseph Bell,Technical sales engineer,Tanya Wright,Homeopath,390894,400089,2016,public administrative services,minority,19.0685,72.9003,0.1
20161100132,MECH,Jeffrey Pineda,9665347925,jeffreypineda@yahoo.com,F,62.4,73.88,98.23,87.74,60.54,88.33,24.74,Fernando White,"Scientist, forensic",Lisa Weaver,Claims inspector/assessor,298167,400077,2016,information technology,non-minority,19.0779,72.9056,0.1
20161100133,EXTC,Christopher Ellison,9665485976,christopherellison@gmail.com,M,93.57,99.82,7.69,94.03,61.59,56.71,41.54,David Chapman,Hydrologist,Katie Bennett,Armed forces technical officer,1417360,400055,2016,manufacturing,non-minority,19.0804,72.8469,0.1
20161100134,EXTC,Andrew Meyers,8451849909,andrewmeyers@gmail.com,F,78.32,62.33,30.05,69.74,91.32,53.17,78.47,Timothy Nelson,Art therapist,Brianna Perry,"Development worker, community",861028,400016,2016,manufacturing,non-minority,19.0389,72.8421,0.1
20161100135,IT,Laura Roach,9967530841,lauraroach@gmail.com,F,74.62,58.31,68.45,96.73,93.22,93.69,75.61,Cody Davis,Chief Operating Officer,Tracey Bowen,Special effects artist,178848,400084,2016,information technology,non-minority,19.0976,72.9032,0.1
20161100136,IT,Vanessa Perez,9867330482,vanessaperez@gmail.com,F,90.29,92.96,67.44,50.77,76.18,96.55,59.76,Dr. Joseph Miles,Mudlogger,Margaret Myers,"Education officer, museum",676966,400047,2016,agriculture and forestry,minority,19.1246,72.8422,0.1
20161100137,COMPS,Crystal Hill,8452053045,crystalhill@gmail.com,M,72.64,86.32,31.34,53.21,96.9,53.03,35.65,Michael Palmer,Scientific laboratory technician,Sharon Porter,Commercial horticulturist,729277,400042,2016,constructions,minority,19.1338,72.9384,0.1
20161100138,COMPS,Anthony Lopez,9004348599,anthonylopez@yahoo.com,F,48.45,52.79,0.08,86.32,85.57,87.35,26.76,Cole Martin,Materials engineer,Chelsea Bauer,Theatre manager,1322605,400072,2016,manufacturing,minority,19.1018,72.8904,0.1
20161100139,MECH,Brandon Villarreal,8452096707,brandonvillarreal@hotmail.com,M,73.49,78.32,68.22,78.33,59.09,77.74,70.35,Samuel Andersen,"Scientist, biomedical",Amanda Allen,Broadcast presenter,730403,400081,2016,agriculture and forestry,minority,19.1661,72.9646,0.1
20161100140,IT,Steven Fowler,9004570077,stevenfowler@yahoo.com,M,74.49,93.86,48.9,55.77,75.33,62.51,7.32,Anthony Miller,"Production assistant, television",Margaret Garrett,"Designer, jewellery",374398,400044,2016,constructions,non-minority,19.0633,72.9258,0.1
20161100141,COMPS,Jennifer Mcdonald,9892457545,jennifermcdonald@yahoo.com,M,60.64,62,52.13,80.34,72.41,62.14,58.77,Eric Pratt,"Horticulturist, amenity",Nicole Guzman,Press sub,1498153,400066,2016,finance and real estate services,minority,19.2313,72.8635,0.1
